cgi_id	gene_id
cgi1178	100331840
cgi1179	100331840
cgi118	141384503
cgi1180	101884228
cgi1181	100329304
cgi1182	796144
cgi1183	553764
cgi1184	141381122;336038
cgi1186	394086
cgi1187	561642
cgi1188	561642
cgi1189	561642;110439335
cgi119	562363
cgi1190	561642
cgi1191	559412
cgi1192	559412
cgi1193	559412
cgi1194	559412
cgi1195	559412
cgi1196	559412
cgi1197	559412
cgi1199	327291
cgi120	562363
cgi1200	101883776;30174
cgi1201	566726
cgi1202	100334742
cgi1204	768192;141381130
cgi1207	141381132;798356
cgi1208	141381132;798356
cgi1209	141381132
cgi121	562363
cgi1210	141381132;100333048
cgi1211	141381132;100332354
cgi1212	141381140
cgi1213	141381140;492652
cgi1214	141381146;406588
cgi1215	141381146;798482
cgi1216	100333416
cgi1217	100333416
cgi1218	101884360
cgi1219	101884360
cgi122	100148061
cgi1220	101884360
cgi1221	101884360
cgi1222	449670
cgi1223	100318080
cgi1224	100318080
cgi1225	102725539
cgi1226	569563
cgi1227	569563;335894
cgi1228	100329531
cgi1229	266981;564344
cgi123	100148061
cgi1230	141381148;100535063
cgi1231	137490489
cgi1233	402981;100007184;108182805
cgi1234	571817
cgi1235	100001879
cgi1236	100001879
cgi1237	692329
cgi1238	553132
cgi1239	792516
cgi124	100007379;101882918
cgi1240	431765
cgi1242	393428
cgi1243	449652
cgi1244	449652;572250
cgi1245	572250
cgi1246	751109
cgi1247	100329809;100329742
cgi1248	402803
cgi125	100007379;101882918
cgi1250	678521
cgi1251	678521
cgi1252	678521
cgi1253	678521
cgi1254	678521
cgi1255	678521
cgi1256	333980
cgi1257	137490042;100000647
cgi1258	137490042;557921
cgi1259	137490042;406752
cgi126	100007317
cgi1260	137490042;558152
cgi1261	137490042;558152
cgi1262	137490042;799873
cgi1263	137490042;558815;100334554
cgi1264	137490042;558815;327500
cgi1265	137490042;558815;406856
cgi1266	137490042;373081
cgi1267	137490042;557571
cgi1268	137490042;100002812
cgi1269	137490042;100002945
cgi127	100007317
cgi1270	137490042;407695
cgi1271	137490042;336311
cgi1272	137490042;100318355
cgi1273	795846
cgi1274	796171
cgi1275	103910231
cgi1276	564307
cgi1277	564307
cgi1278	141381163;795702
cgi1279	137490516;795293
cgi128	570094
cgi1280	137490516;795293
cgi1283	324307
cgi1284	30767
cgi1286	141381166
cgi1287	613239
cgi1288	555517
cgi1289	100148871
cgi129	570158
cgi1290	406579
cgi1291	325896
cgi1292	325896
cgi1293	436922
cgi1294	436922
cgi1295	564992
cgi1296	386629
cgi1297	386629
cgi1298	558833
cgi1299	373129;101885410
cgi130	570158
cgi1300	450056
cgi1301	450056
cgi1302	573110
cgi1303	100150672
cgi1304	555598
cgi1305	561158
cgi1306	336977
cgi1307	553762
cgi1308	565387
cgi1309	100003342
cgi131	141384601;767710
cgi1310	100038773
cgi1311	353295
cgi1312	100073335
cgi1313	407732
cgi1314	100004793
cgi1315	751645
cgi1316	368752
cgi1317	368509
cgi1318	368509
cgi1319	141381177;100535003
cgi132	570314
cgi1320	563017
cgi1323	100148117
cgi1324	100535691
cgi1325	404620
cgi1326	556172
cgi1327	556398
cgi1328	567940
cgi1329	30450
cgi133	570453;322387
cgi1330	567884
cgi1331	567884
cgi1332	141381185;557091
cgi1333	407986
cgi1334	557635
cgi1335	557716
cgi1336	337158
cgi1337	558232
cgi1338	100149497;141381189
cgi1339	100149497;141381189
cgi1340	141381189;403025
cgi1342	494487
cgi1343	494487
cgi1344	558182
cgi1345	436602
cgi1346	58056
cgi1347	30344
cgi1348	30343
cgi1349	30339
cgi135	570493
cgi1350	30339;30341
cgi1351	30339;30317
cgi1352	30339
cgi1353	30339;30340
cgi1354	30339
cgi1355	30339
cgi1356	30338
cgi1358	137490576
cgi1359	137490576
cgi136	570493
cgi1360	137490576
cgi1362	110438604
cgi1363	110438604
cgi1364	445084
cgi1365	445084
cgi1366	101884706
cgi1367	797480
cgi1368	100535636
cgi1369	565612
cgi137	570493
cgi1370	565612
cgi1371	564985
cgi1372	108183206;796025
cgi1373	563633
cgi1374	324479;108182952
cgi1375	406308
cgi1376	100149276;101886214
cgi1377	100149276
cgi1378	101886666;30192
cgi1379	101885347;402822
cgi1380	559742;436851
cgi1381	559742
cgi1382	559742
cgi1383	137490006
cgi1384	137490006
cgi1385	137490006;100037333
cgi1386	137490006;100535101
cgi1387	399480;406661
cgi1388	751673;561086
cgi1389	560951
cgi139	100006675
cgi1390	327299
cgi1391	327299
cgi1392	553758
cgi1393	449554
cgi1394	449554
cgi1395	449554
cgi1396	449554
cgi1397	449554
cgi1398	449554
cgi1399	449554
cgi140	567438
cgi1400	449554
cgi1401	564600
cgi1402	103910255;664746;137490606
cgi1403	103910255;664746
cgi1404	566351
cgi1405	566780
cgi1407	566989
cgi1408	566989
cgi1409	100537899
cgi141	567438
cgi1410	100463516;572481
cgi1411	100463516
cgi1412	567230
cgi1413	567411;141381216
cgi1414	566559
cgi1415	565829;751793
cgi1417	569810;570145
cgi1418	100534815;556064
cgi1419	447812;337565
cgi142	573619
cgi1420	30646
cgi1421	560139;141381220
cgi1422	445398;553768
cgi1423	559096
cgi1424	558390
cgi1425	449660
cgi1426	100003790
cgi1427	556535
cgi1428	556457
cgi1429	100000750;541429
cgi143	567084
cgi1430	555364
cgi1431	555364
cgi1432	562406
cgi1433	378721
cgi1434	103910274
cgi1435	103910274
cgi1436	797137
cgi1437	562059
cgi1438	562059
cgi1439	445251
cgi144	566684;553947
cgi1440	445251
cgi1441	561087
cgi1442	560874
cgi1443	30670
cgi1444	30670
cgi1445	30670
cgi1446	568543
cgi1447	393953
cgi1448	564883
cgi1449	445396
cgi145	553947
cgi1451	794171
cgi1452	777711
cgi1453	437027
cgi1454	393362
cgi1455	100334475
cgi1456	447813
cgi1457	325284
cgi1458	141381243;566313
cgi1459	664754
cgi146	553947
cgi1460	566220
cgi1461	141381244;571341
cgi1462	393882;566014
cgi1463	565863
cgi1464	565677
cgi1465	565404
cgi1466	569752
cgi1467	100006233
cgi1468	100006233
cgi1469	561360
cgi147	100144401
cgi1470	560875
cgi1471	407728
cgi1473	558271
cgi1474	794519
cgi1475	321695
cgi1476	394243
cgi1477	558749
cgi1478	334470
cgi1479	558391
cgi148	110439781
cgi1480	558391
cgi1481	558391
cgi1482	558391
cgi1483	503589
cgi1484	141381264;30158
cgi1485	556314
cgi1486	562570
cgi1487	415133
cgi1488	415133
cgi149	110439781;394023
cgi1490	57931
cgi1491	57931;141381267
cgi1493	563218
cgi1494	563570
cgi1495	571246
cgi1496	564487;141381271
cgi1497	322008
cgi1498	564728
cgi1499	566015
cgi150	558046
cgi1500	566015
cgi1501	141381273;553693
cgi1502	553693
cgi1503	572061
cgi1504	103910324;30732
cgi1505	565691
cgi1506	565691
cgi1507	559334
cgi1508	445093
cgi1509	562531
cgi151	553501
cgi1510	562531
cgi1511	406258
cgi1512	567298
cgi1513	567298
cgi1514	767708
cgi1515	768149
cgi1516	767746
cgi1517	767746
cgi152	795311
cgi1520	562973
cgi1521	565976
cgi1522	792447
cgi1523	561852
cgi1524	103908666
cgi1525	565862
cgi1526	100000646;334466
cgi1527	30728
cgi1528	30728
cgi1529	30728
cgi153	192122
cgi1530	570571
cgi1531	570531;141381294
cgi1532	570531
cgi1533	570531
cgi1534	556256
cgi1535	280648
cgi1536	334035
cgi1537	334035
cgi1539	492762
cgi154	557456
cgi1540	561927
cgi1541	30685
cgi1542	798402
cgi1543	58080
cgi1544	571489
cgi1545	571489
cgi1546	100537448
cgi1547	494472;100330314
cgi1548	494472;100330314
cgi1549	494472
cgi155	557456
cgi1550	797750
cgi1551	797750
cgi1552	321938
cgi1553	321938
cgi1556	570494
cgi1557	556381
cgi1558	100535551
cgi1559	100535551
cgi156	64273
cgi1560	100535848
cgi1561	100148175
cgi1562	100148175;100142644
cgi1563	560882
cgi1564	102216267
cgi1565	102216267
cgi1566	724014
cgi1567	553052
cgi1568	101884072
cgi1569	405872
cgi157	83773
cgi1570	405872
cgi1571	560127
cgi1572	406770
cgi1573	336227
cgi1574	336227
cgi1575	566553
cgi1576	566553
cgi1577	566553
cgi1578	566553
cgi1579	100537438
cgi158	83773
cgi1580	556746
cgi1581	563446
cgi1582	100329719
cgi1583	100334642
cgi1584	100334642
cgi1585	266962
cgi1586	266962;337849
cgi1587	323700;570782
cgi1588	141381325
cgi1589	553806
cgi159	555553
cgi1590	431735
cgi1591	406550
cgi1592	406550
cgi1593	406550
cgi1594	406550
cgi1595	794222
cgi1596	406647
cgi1597	406647
cgi1598	406647
cgi1599	100002236
cgi160	101884829
cgi1600	553230
cgi1601	792520
cgi1602	792520
cgi1603	792520
cgi1604	101885257
cgi1605	793274
cgi1606	497568
cgi1607	572245
cgi1608	796572
cgi1609	570207
cgi161	798421
cgi1610	768176
cgi1611	386704
cgi1612	386704;141381333
cgi1613	560530
cgi1614	560530
cgi1615	110366352
cgi1616	110366352
cgi1617	60642
cgi1618	60642
cgi162	751686
cgi1620	141381540
cgi1621	393642
cgi1622	393642
cgi1623	393642
cgi1624	393642
cgi1625	393642
cgi1627	432376
cgi1628	100537865;100329491
cgi1629	100329491
cgi163	393443
cgi1630	100003877
cgi1631	100003877
cgi1632	100003877
cgi1633	100003877
cgi1634	100003877
cgi1635	100003877
cgi1636	100003877
cgi1637	100003877
cgi1638	100003877
cgi1639	100003877
cgi164	393443
cgi1640	100003877
cgi1641	406523
cgi1642	406523;436975
cgi1643	393969
cgi1644	393969
cgi1645	393212
cgi1646	393212
cgi1647	393212
cgi1648	407676
cgi1649	407676
cgi165	393443
cgi1650	407676
cgi1651	407676;101882104
cgi1652	107980438;101885062
cgi1653	553517
cgi1654	553517
cgi1655	553517
cgi1656	114444;101882435
cgi1657	101882435
cgi1658	561188
cgi1659	564554
cgi166	436732
cgi1660	564554
cgi1661	564554
cgi1662	564554
cgi1663	101884233;780842
cgi1664	360135;336335
cgi1665	565937;557730
cgi1666	557799
cgi1667	557799
cgi167	393857
cgi1670	558020
cgi1671	558020;554221
cgi1672	558020
cgi1673	445479
cgi1674	431717
cgi1675	100006088
cgi1676	100006088
cgi1677	321322
cgi1678	654447
cgi1679	654447
cgi168	322780
cgi1680	566656
cgi1681	566656
cgi1682	566656
cgi1683	101885658;141381551
cgi1684	101885658;141381551
cgi1685	101885658;141381551
cgi1686	101885658;141381551
cgi1687	101885658
cgi1688	101885658;100334512
cgi1689	569006
cgi169	406318
cgi1690	406240
cgi1691	406240
cgi1692	406240;352938
cgi1693	406240;352938
cgi1694	406240;352938
cgi1695	352938
cgi1696	566221
cgi1697	566484
cgi1698	566484
cgi1699	566352
cgi17	192301;386640
cgi170	406318
cgi1700	566352
cgi1701	566352
cgi1704	100037377;559479
cgi1705	100037377
cgi1706	100037377
cgi1707	100334697
cgi1709	449990
cgi171	259186
cgi1710	368260
cgi1711	101883298
cgi1712	101883298
cgi1713	567941
cgi1714	141381554;562772
cgi1715	567051
cgi1716	567051
cgi1717	567051
cgi1718	406815
cgi1719	567300
cgi172	259186
cgi1720	567300
cgi1721	567300
cgi1722	567300
cgi1723	567300;137491498;141381555
cgi1724	567300
cgi1725	100330316
cgi1726	100330316
cgi1727	100330238;137491501;141381557
cgi1728	100536590
cgi1729	568430
cgi173	572532
cgi1730	568430
cgi1731	394034;794725
cgi1732	394034
cgi1733	566373
cgi1734	566373
cgi1735	792539
cgi1736	100331649
cgi1737	100330213
cgi1738	553019
cgi1739	553019
cgi174	568973
cgi1740	558542
cgi1742	406730
cgi1743	558894
cgi1744	555714;494455
cgi1745	394240
cgi1746	558317
cgi1747	557924;30547
cgi1748	797483
cgi1749	335429;572199
cgi175	387534
cgi1750	100150512
cgi1751	100150512
cgi1752	100150512
cgi1753	100150512
cgi1754	100150512
cgi1755	100150512
cgi1756	141381570;555242
cgi1757	555242;101883078
cgi1758	555242
cgi1759	555242
cgi176	568926
cgi1760	793299
cgi1761	654774
cgi1762	100535105
cgi1764	141381591;557074;141381589
cgi1765	141381591;798487
cgi1766	141381591;100144566
cgi1767	560952
cgi1768	560003
cgi1769	560003
cgi177	436815
cgi1770	560003
cgi1771	560003
cgi1772	560003
cgi1773	30105;324835
cgi1774	30105
cgi1775	30105
cgi1776	141381583;141381585
cgi1777	436610;678517
cgi1778	797832
cgi1779	492471
cgi178	100334568;100002802
cgi1780	566242
cgi1781	566242;404232;550227
cgi1782	550227
cgi1783	141381590;555939
cgi1784	555788
cgi1785	555788
cgi1786	555715
cgi1787	555715;101884274
cgi1788	555449
cgi1789	101884436;566017
cgi179	553756
cgi1790	566285;141381595
cgi1791	566596
cgi1792	100034386
cgi1793	567942;386590
cgi1794	568277
cgi1796	570188
cgi1797	394127
cgi1798	393911
cgi1799	791563
cgi18	100001781
cgi180	553756
cgi1800	137491393;564226
cgi1801	30266
cgi1802	100148002
cgi1803	562893
cgi1804	562893
cgi1805	436669
cgi1806	436669
cgi1807	170782
cgi1808	170782
cgi1809	796113
cgi181	567498
cgi1810	561494
cgi1812	141381601;553774
cgi1814	415184;324428
cgi1815	415184
cgi1816	558474;30476
cgi1817	558006;103910424
cgi1818	558006
cgi1819	394062
cgi182	450021
cgi1820	100126812;101884343
cgi1821	556537
cgi1822	790935;692296
cgi1823	103910420;432375
cgi1824	137491394;561563
cgi1825	561433
cgi1826	141381604;561090
cgi1827	368425
cgi1828	368425
cgi1829	64604
cgi183	553974;386772
cgi1830	325938
cgi1831	325938
cgi1832	559866
cgi1833	559866
cgi1834	100003848
cgi1835	378746
cgi1836	407729
cgi1837	323528
cgi1838	323528;406293
cgi1839	406293;568060
cgi1840	373082
cgi1841	565971
cgi1842	567413
cgi1843	567413
cgi1844	30466
cgi1846	567545;387304
cgi1847	322605
cgi1848	58131;447882
cgi1849	58131;100004053
cgi185	568198
cgi1850	565408
cgi1851	562678;562062
cgi1852	562678;562062
cgi1853	402862
cgi1854	563220
cgi1855	563298
cgi1856	563298
cgi1857	563427
cgi1858	563427
cgi1859	321107
cgi186	568198
cgi1862	324404
cgi1863	561434
cgi1864	337436;560729
cgi1865	170581
cgi1866	108183290;393334
cgi1868	449994
cgi1869	445393
cgi187	568198
cgi1870	404208
cgi1871	325395
cgi1872	325395
cgi1873	325395
cgi1874	321248;436636
cgi1875	321248;393946
cgi1876	100006808
cgi1877	562409
cgi1878	561983
cgi1879	373117
cgi188	564750
cgi1880	373117
cgi1881	373117
cgi1882	373117
cgi1883	373117
cgi1884	373117
cgi1885	373117
cgi1888	30458
cgi1889	334474
cgi189	567965
cgi1890	555366
cgi1891	556763
cgi1892	556763
cgi1893	568985
cgi1894	100002919
cgi1895	100002919
cgi1896	558571
cgi1898	137490091
cgi1899	137490091;100536213
cgi19	550463
cgi190	100334126
cgi1900	137491238;101886704
cgi1902	108183284
cgi1905	108189976;108189965
cgi1908	137487279;108183688
cgi1909	108183675
cgi191	559630
cgi1910	103910556
cgi1911	103910556
cgi1912	137490932;137491225
cgi1913	101883766
cgi1914	141381669;137490953;137490939
cgi1915	100004513
cgi1916	100004513
cgi1917	100004513
cgi1918	101882252;137490920
cgi1919	100141328;103908679
cgi192	559552
cgi1920	100141328;108183924;137490872
cgi1921	108183924;110439424;110439432;137490855
cgi1922	103910498
cgi1924	108183320;137491119
cgi1925	103909906
cgi1926	137495143
cgi1927	137495143;141383996
cgi1928	141382094
cgi193	559198;557250
cgi1931	137491572
cgi1932	137491572
cgi1933	137491572
cgi1934	137491572
cgi1935	137491572;137495138
cgi1936	137491572;137494205;137495142
cgi1937	137491572;137495142
cgi1938	137491572;137495142
cgi1939	137491572
cgi194	406172
cgi1941	137495137
cgi1942	137494202;137495141
cgi1943	137495141
cgi1944	137495141
cgi1945	103910818
cgi1947	137495135
cgi1948	137494204
cgi195	406172
cgi1953	103910819
cgi1954	103910819
cgi1955	141381847;137491466
cgi1956	100307097;100535035
cgi1957	137491103
cgi1958	137491103;103910718
cgi1959	137491103;103910718
cgi196	406172
cgi1960	137493862
cgi1962	141381931
cgi1963	141381931
cgi1964	141381931
cgi1965	137491106;100329723;137491131;141381808
cgi1966	101884513;110440044
cgi1967	141381809
cgi1968	141381809
cgi1969	141381809;137491023
cgi197	404275
cgi1970	137489764;141381888
cgi1971	137489914;141381880
cgi1972	137487288
cgi1973	137487288;100126141;101885734
cgi1974	100126141;110439389;108183754
cgi1975	110439389
cgi1976	141381852
cgi1977	141381990;141381922
cgi198	404275
cgi1981	137491262;101882744
cgi1982	108183347
cgi1984	768145
cgi1985	796667
cgi1986	100149554;553605
cgi1987	553605
cgi1988	553605;100329855
cgi1989	553605;767727
cgi199	571008
cgi1990	553605;442869
cgi1991	553605;100004160
cgi1992	553605;100004160
cgi1993	553605
cgi1994	553605;571208
cgi1995	100536252
cgi1996	322969;101883360
cgi1997	322969;101883360
cgi1998	322969;101883360
cgi1999	322969
cgi20	550463
cgi200	137490653;560697
cgi2000	322969
cgi2002	100003412
cgi2003	446213
cgi2005	137489791;100151464
cgi2006	100001353
cgi2007	415188;393736
cgi2008	415188
cgi2009	415188
cgi201	117603
cgi2010	415188;100329651
cgi2011	415188;101882338
cgi2012	415188;101882338
cgi2013	415188;137491582;101882118
cgi2014	415188;101882118
cgi2015	415188;100537698
cgi2016	415188;100537698
cgi2017	415188;100537698
cgi2018	415188;100537698
cgi2019	415188;101886030
cgi202	566820
cgi2020	101886030
cgi2021	797138
cgi2022	108184065
cgi2024	436816
cgi2025	192326
cgi2026	141381972;137491492
cgi2027	192316
cgi2028	192316;571696;406549
cgi2029	192316;571696;141381971
cgi2030	571696
cgi2031	571696
cgi2032	404601
cgi2034	100329380
cgi2035	100333310
cgi2036	100333310
cgi2037	100333310
cgi2038	100333310
cgi2039	100333310
cgi2040	559161;565624
cgi2041	559161;565624
cgi2042	559161
cgi2043	137490097
cgi2044	141382096
cgi2045	141382097
cgi2046	141382098
cgi2047	141382099
cgi2048	141382100
cgi2049	141382101
cgi205	561940
cgi2050	141382102
cgi2051	141382103
cgi2052	141382104
cgi2053	141382105
cgi2054	141382106
cgi2055	141382107
cgi2056	141382108
cgi2057	141382126
cgi2058	141382109
cgi2059	141382110
cgi206	100073332
cgi2060	141382095
cgi2062	141374975
cgi2066	141385999
cgi2068	141385718
cgi2069	141385718
cgi207	562991
cgi2070	141385718
cgi2071	141386000
cgi2072	141386001
cgi2073	141386002
cgi2076	141385998
cgi2077	141385995
cgi2078	141385719;141385996
cgi2079	141385719;141386003
cgi208	562991
cgi2080	141386004
cgi2081	141385869;137495812
cgi2082	100037361
cgi2083	100037361;141385870;141386010
cgi2086	30747
cgi2087	141385720
cgi2088	692315
cgi2089	767776
cgi209	562854;352927
cgi2090	406612
cgi2091	406612;100536916
cgi2092	569360
cgi2093	569360;564021
cgi2094	569360;564021
cgi2095	569360;564021
cgi2096	569360
cgi2097	569360
cgi2098	569360
cgi2099	337105
cgi21	323208
cgi210	795807
cgi2100	100334256
cgi2101	110439798
cgi2102	110439798
cgi2103	110439798
cgi2104	101885673
cgi2105	447864;141385728
cgi2106	431756;100307098
cgi2107	431756;565431
cgi2108	431756;795227
cgi2109	431756;795227
cgi211	797069
cgi2110	431756;795227
cgi2111	431756;795227
cgi2112	431756;100148818;378848
cgi2113	431756;100148818;378848
cgi2114	100148818;796454
cgi2115	100148818;100329792
cgi2116	100148818;100329792
cgi2117	100148818;100333801
cgi2118	100148818;100537329
cgi2119	100148818;100537329
cgi212	553647;797213
cgi2120	100148818;100537329
cgi2121	571441;58101;796505
cgi2122	571441;796505
cgi2123	571441;796505
cgi2124	571441;553717
cgi2125	571441
cgi2126	141385725;393584
cgi2127	393584
cgi2128	393584
cgi2129	393584
cgi213	404603;566809
cgi2130	572332
cgi2131	572332
cgi2132	101887060
cgi2133	100331436;137495545
cgi2134	117604
cgi2135	108179129
cgi2136	108179129
cgi2137	100535945
cgi2138	334619;393243
cgi2139	562279
cgi214	100317129
cgi2140	192311;570477
cgi2141	563292
cgi2142	563292
cgi2143	563292
cgi2144	101882086;569092
cgi2145	557590
cgi2146	767667
cgi2147	387532
cgi2148	387532
cgi2149	100537196
cgi215	553508
cgi2150	100537196
cgi2151	568961
cgi2152	572091
cgi2153	100005446
cgi2154	100149028
cgi2155	100149028
cgi2156	503755
cgi2157	553184
cgi2158	399546
cgi2159	445109
cgi216	474335
cgi2160	100330946
cgi2161	100330946
cgi2162	101882194
cgi2163	101882194
cgi2164	30742
cgi2165	570900
cgi2166	570900
cgi2167	570900
cgi2169	541493
cgi217	407979
cgi2170	561703
cgi2171	751792
cgi2172	751792
cgi2173	567470;567533
cgi2174	567533
cgi2175	141385751
cgi2176	394239
cgi2177	100151158
cgi2178	101884640
cgi2179	101884640
cgi218	793952
cgi2180	101884640
cgi2181	568862
cgi2182	137495558;403306;103911047
cgi2183	141385758
cgi2184	100329495
cgi2185	567738
cgi2186	100136859
cgi2187	141385760
cgi2188	141385760;553554
cgi2189	60658
cgi219	793668
cgi2190	60658
cgi2191	569127
cgi2192	569127
cgi2193	569127
cgi2194	360144
cgi2195	445275
cgi2196	321943;794891
cgi2197	100150651
