cgi_chr	cgi_start	cgi_end	cgi_id	gene_chr	gene_start	gene_end	gene_id	strand
NC_133176.1	48060276	48060905	cgi319	NC_133176.1	48060367	48073985	100001560	-
NC_133176.1	48122171	48122460	cgi320	NC_133176.1	48096553	48129836	571851	+
NC_133176.1	48302283	48302581	cgi321	NC_133176.1	48276135	48304356	570074	-
NC_133176.1	48896716	48897047	cgi322	NC_133176.1	48852495	48900932	558977	-
NC_133176.1	49037380	49037612	cgi323	NC_133176.1	49035466	49118752	560840	+
NC_133176.1	49122497	49122702	cgi324	NC_133176.1	49120516	49140418	560913	+
NC_133176.1	49125023	49125227	cgi325	NC_133176.1	49120516	49140418	560913	+
NC_133176.1	49203705	49203971	cgi326	NC_133176.1	49150364	49205951	560986	-
NC_133176.1	49208692	49208932	cgi327	NC_133176.1	49206767	49239783	561194	+
NC_133176.1	49266572	49267595	cgi328	NC_133176.1	49240295	49307358	494081	+
NC_133176.1	49500375	49501317	cgi330	NC_133176.1	49498079	49501853	562710	+
NC_133176.1	49706941	49707188	cgi334	NC_133176.1	49570390	49709408	562925	-
NC_133176.1	49707254	49707529	cgi335	NC_133176.1	49570390	49709408	562925	-
NC_133176.1	49711614	49711818	cgi336	NC_133176.1	49709673	49756597	563517	+
NC_133176.1	50029488	50029802	cgi337	NC_133176.1	50024314	50033719	103909193	+
NC_133176.1	50029488	50029802	cgi337	NC_133176.1	50029518	50031658	100033568	-
NC_133176.1	50029488	50029802	cgi337	NC_133176.1	50029761	50031845	100033564	-
NC_133176.1	50139482	50139748	cgi338	NC_133176.1	50138216	50141904	100334658	-
NC_133176.1	50238826	50239096	cgi339	NC_133176.1	50191722	50261298	564697	-
NC_133176.1	50251758	50251962	cgi340	NC_133176.1	50191722	50261298	564697	-
NC_133176.1	50251758	50251962	cgi340	NC_133176.1	50242364	50266035	101885235	+
NC_133176.1	50473336	50473542	cgi341	NC_133176.1	50471117	50480453	373866	+
NC_133176.1	50545984	50546208	cgi342	NC_133176.1	50533834	50718345	449616	+
NC_133176.1	50755134	50755499	cgi343	NC_133176.1	50752666	50757383	114403	+
NC_133176.1	50824362	50825033	cgi344	NC_133176.1	50822354	50992691	562018	+
NC_133176.1	50915279	50915488	cgi345	NC_133176.1	50822354	50992691	562018	+
NC_133176.1	50956958	50957219	cgi346	NC_133176.1	50822354	50992691	562018	+
NC_133176.1	51419683	51420290	cgi347	NC_133176.1	51417440	51832416	100534837	+
NC_133176.1	51642475	51642781	cgi348	NC_133176.1	51417440	51832416	100534837	+
NC_133176.1	51734935	51735198	cgi349	NC_133176.1	51417440	51832416	100534837	+
NC_133176.1	51740123	51740409	cgi350	NC_133176.1	51417440	51832416	100534837	+
NC_133176.1	51999330	51999594	cgi351	NC_133176.1	51888235	52725052	557882	-
NC_133176.1	51999330	51999594	cgi351	NC_133176.1	51925408	52401625	100332340	-
NC_133176.1	52245456	52246390	cgi352	NC_133176.1	51888235	52725052	557882	-
NC_133176.1	52245456	52246390	cgi352	NC_133176.1	51925408	52401625	100332340	-
NC_133176.1	52667200	52667587	cgi353	NC_133176.1	51888235	52725052	557882	-
NC_133176.1	52667200	52667587	cgi353	NC_133176.1	52663798	52668171	30511	+
NC_133176.1	52728153	52728587	cgi354	NC_133176.1	52726186	52745367	641491	+
NC_133176.1	52788792	52789030	cgi355	NC_133176.1	52746257	52794354	794079	+
NC_133176.1	52815807	52816074	cgi356	NC_133176.1	52794310	52826410	794408	+
NC_133176.1	52815807	52816074	cgi356	NC_133176.1	52814686	52822942	101887127	-
NC_133176.1	52962304	52962550	cgi357	NC_133176.1	52919632	52966321	562769	-
NC_133176.1	52962304	52962550	cgi357	NC_133176.1	52962399	52987363	768146	+
NC_133176.1	53128955	53129429	cgi358	NC_133176.1	53126720	53218083	30701	+
NC_133176.1	53210807	53211036	cgi359	NC_133176.1	53126720	53218083	30701	+
NC_133176.1	53246174	53246434	cgi360	NC_133176.1	53220245	53380667	402871	+
NC_133176.1	53246174	53246434	cgi360	NC_133176.1	53237576	53248712	556280	-
NC_133176.1	53283287	53283547	cgi361	NC_133176.1	53220245	53380667	402871	+
NC_133176.1	53400541	53400831	cgi362	NC_133176.1	53398555	53506992	563273	+
NC_133176.1	53857068	53857393	cgi363	NC_133176.1	53843907	53874968	432387	+
NC_133176.1	54177063	54177280	cgi364	NC_133176.1	54008742	54249625	30462	+
NC_133176.1	54177063	54177280	cgi364	NC_133176.1	54165883	54239910	100536832	-
NC_133176.1	54186717	54187023	cgi365	NC_133176.1	54008742	54249625	30462	+
NC_133176.1	54186717	54187023	cgi365	NC_133176.1	54165883	54239910	100536832	-
NC_133176.1	54216939	54217157	cgi366	NC_133176.1	54008742	54249625	30462	+
NC_133176.1	54216939	54217157	cgi366	NC_133176.1	54165883	54239910	100536832	-
NC_133176.1	54287610	54287886	cgi367	NC_133176.1	54285417	54309399	399662	+
NC_133176.1	54357285	54357767	cgi368	NC_133176.1	54340140	54359746	405851	-
NC_133176.1	54357285	54357767	cgi368	NC_133176.1	54356424	54361199	436711	+
NC_133176.1	54376924	54377153	cgi369	NC_133176.1	54367840	54383256	58026	-
NC_133176.1	54515963	54516799	cgi370	NC_133176.1	54508925	54518122	563691	+
NC_133176.1	54552352	54552581	cgi371	NC_133176.1	54552179	54593825	100334507	-
NC_133176.1	54591541	54591888	cgi372	NC_133176.1	54552179	54593825	100334507	-
NC_133176.1	54603563	54604288	cgi373	NC_133176.1	54601825	54698171	796739	+
NC_133176.1	54708131	54708441	cgi374	NC_133176.1	54706240	54728587	795933	+
NC_133176.1	54771697	54772364	cgi375	NC_133176.1	54756065	54847520	170455	+
NC_133176.1	54771697	54772364	cgi375	NC_133176.1	54766650	54799060	558432	-
NC_133176.1	54796769	54797085	cgi376	NC_133176.1	54756065	54847520	170455	+
NC_133176.1	54796769	54797085	cgi376	NC_133176.1	54766650	54799060	558432	-
NC_133176.1	54802470	54802726	cgi377	NC_133176.1	54756065	54847520	170455	+
NC_133176.1	54913583	54913997	cgi378	NC_133176.1	54880323	54915952	447814	-
NC_133176.1	54928982	54929237	cgi379	NC_133176.1	54916533	54931221	445213	-
NC_133176.1	54996111	54996668	cgi380	NC_133176.1	54993104	55019403	798080	-
NC_133176.1	55056501	55057791	cgi382	NC_133176.1	55056050	55059602	407086	-
NC_133176.1	55150331	55150555	cgi383	NC_133176.1	55148169	55152407	791454	+
NC_133176.1	55151689	55151894	cgi384	NC_133176.1	55148169	55152407	791454	+
NC_133176.1	55195750	55196056	cgi385	NC_133176.1	55171802	55427560	103909284	+
NC_133176.1	55195750	55196056	cgi385	NC_133176.1	55188674	55201939	141375087	-
NC_133176.1	55198842	55199971	cgi386	NC_133176.1	55171802	55427560	103909284	+
NC_133176.1	55198842	55199971	cgi386	NC_133176.1	55188674	55201939	141375087	-
NC_133176.1	55283749	55284085	cgi387	NC_133176.1	55171802	55427560	103909284	+
NC_133176.1	55394345	55394587	cgi388	NC_133176.1	55171802	55427560	103909284	+
NC_133176.1	55590011	55590288	cgi389	NC_133176.1	55587632	55620202	797517	-
NC_133176.1	55617520	55618007	cgi390	NC_133176.1	55587632	55620202	797517	-
NC_133176.1	55859975	55860468	cgi391	NC_133176.1	55834066	55898777	559201	+
NC_133176.1	55934055	55934299	cgi392	NC_133176.1	55900565	55970661	558924	+
NC_133176.1	55993510	55993713	cgi393	NC_133176.1	55973617	56000385	100333377	+
NC_133176.1	56030511	56030727	cgi394	NC_133176.1	56002457	56046028	564372	+
NC_133176.1	56143439	56143750	cgi395	NC_133176.1	56123696	56151725	100009659	-
NC_133176.1	56196904	56197162	cgi396	NC_133176.1	56178981	56586795	560006	+
NC_133176.1	56277999	56278255	cgi397	NC_133176.1	56178981	56586795	560006	+
NC_133176.1	56423303	56423516	cgi398	NC_133176.1	56178981	56586795	560006	+
NC_133176.1	56508188	56508390	cgi399	NC_133176.1	56178981	56586795	560006	+
NC_133176.1	56683537	56684396	cgi400	NC_133176.1	56681645	56727475	563578	+
NC_133176.1	56722514	56723015	cgi401	NC_133176.1	56681645	56727475	563578	+
NC_133176.1	56904702	56905097	cgi402	NC_133176.1	56893488	56909013	393502	-
NC_133176.1	56914620	56914844	cgi403	NC_133176.1	56913873	56926441	405766	-
NC_133176.1	56943216	56943436	cgi404	NC_133176.1	56929129	56945412	692293	-
NC_133176.1	57006956	57007364	cgi405	NC_133176.1	57006174	57101340	562779	-
NC_133176.1	57017851	57018053	cgi406	NC_133176.1	57006174	57101340	562779	-
NC_133176.1	57040885	57041114	cgi407	NC_133176.1	57006174	57101340	562779	-
NC_133176.1	57099144	57099594	cgi408	NC_133176.1	57006174	57101340	562779	-
NC_133176.1	57130440	57130810	cgi409	NC_133176.1	57101588	57132570	558395	-
NC_133176.1	57139631	57140067	cgi410	NC_133176.1	57130953	57147926	558320	-
NC_133176.1	57145705	57145965	cgi411	NC_133176.1	57130953	57147926	558320	-
NC_133176.1	57160068	57160365	cgi412	NC_133176.1	57147236	57162305	393555	-
NC_133176.1	57160068	57160365	cgi412	NC_133176.1	57158373	57175979	566689	+
NC_133176.1	57201724	57202450	cgi413	NC_133176.1	57177540	57204306	100149794	-
NC_133176.1	57285791	57286108	cgi414	NC_133176.1	57283180	57293284	137495862	-
NC_133176.1	57392403	57392630	cgi415	NC_133176.1	57389231	57403419	334055	-
NC_133176.1	57393199	57393408	cgi416	NC_133176.1	57389231	57403419	334055	-
NC_133176.1	57399257	57399528	cgi417	NC_133176.1	57389231	57403419	334055	-
NC_133176.1	57399257	57399528	cgi417	NC_133176.1	57397256	57422052	406852	+
NC_133176.1	57415253	57415459	cgi418	NC_133176.1	57397256	57422052	406852	+
NC_133176.1	57425914	57426258	cgi419	NC_133176.1	57424104	57433678	550445	+
NC_133176.1	57438236	57438439	cgi420	NC_133176.1	57432409	57446306	101883094	+
NC_133176.1	57467840	57468205	cgi421	NC_133176.1	57453055	57470160	555552	-
NC_133176.1	57502422	57503139	cgi424	NC_133176.1	57491664	57506500	30131	+
NC_133176.1	57502422	57503139	cgi424	NC_133176.1	57493868	57526358	141375095	-
NC_133176.1	57549159	57549464	cgi425	NC_133176.1	57547901	57565179	555243	+
NC_133176.1	57600819	57601244	cgi426	NC_133176.1	57598883	57631190	100005536	+
NC_133176.1	57705800	57706128	cgi427	NC_133176.1	57670140	57751875	567524	+
NC_133176.1	57812057	57812635	cgi428	NC_133176.1	57754507	57936134	100149562	-
NC_133176.1	57821901	57822136	cgi429	NC_133176.1	57754507	57936134	100149562	-
NC_133176.1	57863671	57863878	cgi430	NC_133176.1	57754507	57936134	100149562	-
NC_133176.1	57904236	57904691	cgi431	NC_133176.1	57754507	57936134	100149562	-
NC_133176.1	57943641	57944567	cgi432	NC_133176.1	57932700	57970953	110439889	+
NC_133176.1	58102764	58103445	cgi433	NC_133176.1	58094885	58105358	559407	-
NC_133176.1	58158393	58158851	cgi434	NC_133176.1	58153488	58164707	100002676	+
NC_133176.1	58159016	58159377	cgi435	NC_133176.1	58153488	58164707	100002676	+
NC_133176.1	58174562	58174844	cgi436	NC_133176.1	58162823	58177193	558776	+
NC_133176.1	58186705	58186996	cgi437	NC_133176.1	58181784	58189167	558857	-
NC_133176.1	58199712	58200052	cgi438	NC_133176.1	58188789	58201948	327165	-
NC_133176.1	58219107	58219734	cgi439	NC_133176.1	58201967	58219377	558053	-
NC_133176.1	58219107	58219734	cgi439	NC_133176.1	58217299	58237503	406667	+
NC_133176.1	58240800	58241028	cgi440	NC_133176.1	58237504	58249229	100002885	-
NC_133176.1	58244916	58245260	cgi441	NC_133176.1	58237504	58249229	100002885	-
NC_133176.1	58391023	58391375	cgi442	NC_133176.1	58389130	58413999	550228	+
NC_133176.1	58426918	58427239	cgi443	NC_133176.1	58413734	58431675	559626	-
NC_133176.1	58453996	58454286	cgi444	NC_133176.1	58439503	58489574	562017	+
NC_133176.1	58453996	58454286	cgi444	NC_133176.1	58442259	58456302	573145	-
NC_133176.1	58479194	58479749	cgi445	NC_133176.1	58439503	58489574	562017	+
NC_133176.1	58479194	58479749	cgi445	NC_133176.1	58456256	58481761	561939	-
NC_133176.1	58515225	58515473	cgi446	NC_133176.1	58494098	58528852	562169	-
NC_133176.1	58531548	58532142	cgi447	NC_133176.1	58530098	58553588	100534919	-
NC_133176.1	58564126	58564337	cgi448	NC_133176.1	58562205	58574131	723995	+
NC_133176.1	58582435	58582660	cgi449	NC_133176.1	58576686	58594979	556043	+
NC_133176.1	58583183	58583763	cgi450	NC_133176.1	58576686	58594979	556043	+
NC_133176.1	58600325	58600544	cgi451	NC_133176.1	58596679	58602585	571662	-
NC_133176.1	58667312	58667641	cgi452	NC_133176.1	58653593	58669577	100038767	-
NC_133176.1	58675936	58676233	cgi453	NC_133176.1	58670642	58697146	100002302	-
NC_133176.1	58694737	58695240	cgi454	NC_133176.1	58670642	58697146	100002302	-
NC_133176.1	58734976	58735439	cgi455	NC_133176.1	58734250	58737373	140631	-
NC_133176.1	59327026	59329462	cgi456	NC_133176.1	59270480	59331289	101884198	-
NC_133176.1	59332972	59333225	cgi457	NC_133176.1	59332717	59364340	445076	-
NC_133176.1	59361854	59362403	cgi458	NC_133176.1	59332717	59364340	445076	-
NC_133176.1	59675007	59675266	cgi459	NC_133176.1	59669658	59676107	724019	+
NC_133176.1	59709140	59710124	cgi460	NC_133176.1	59679010	59819384	101886409	-
NC_133176.1	59709140	59710124	cgi460	NC_133176.1	59708991	59819384	335798	-
NC_133176.1	59715334	59715569	cgi461	NC_133176.1	59679010	59819384	101886409	-
NC_133176.1	59715334	59715569	cgi461	NC_133176.1	59708991	59819384	335798	-
NC_133176.1	59887804	59888193	cgi462	NC_133176.1	59834148	59890135	565237	-
NC_133176.1	59887804	59888193	cgi462	NC_133176.1	59865863	59937228	394147	-
NC_133176.1	59934864	59935149	cgi463	NC_133176.1	59865863	59937228	394147	-
NC_133176.1	59942928	59943374	cgi464	NC_133176.1	59942634	59946781	100334365	-
NC_133176.1	59952199	59952486	cgi465	NC_133176.1	59943878	59955675	100334305	+
NC_133176.1	60531223	60531503	cgi466	NC_133176.1	60530660	60536100	137495306	-
NC_133176.1	60555848	60556276	cgi467	NC_133176.1	60554127	60559765	100006464	-
NC_133176.1	60557169	60557655	cgi468	NC_133176.1	60554127	60559765	100006464	-
NC_133176.1	60557169	60557655	cgi468	NC_133176.1	60556902	60595102	100006494	+
NC_133176.1	60597174	60597414	cgi469	NC_133176.1	60595254	60619787	571453	+
NC_133176.1	60624974	60625355	cgi470	NC_133176.1	60623066	60642612	619261	+
NC_133176.1	60653266	60653569	cgi471	NC_133176.1	60646588	60660628	100006599	+
NC_133176.1	60658771	60658988	cgi472	NC_133176.1	60646588	60660628	100006599	+
NC_133176.1	61296192	61296439	cgi473	NC_133176.1	61278061	61327268	553197	+
NC_133176.1	61296192	61296439	cgi473	NC_133176.1	61287563	61314975	567859	-
NC_133176.1	61312740	61313245	cgi474	NC_133176.1	61278061	61327268	553197	+
NC_133176.1	61312740	61313245	cgi474	NC_133176.1	61287563	61314975	567859	-
NC_133176.1	61316060	61316401	cgi475	NC_133176.1	61278061	61327268	553197	+
NC_133176.1	61838423	61838786	cgi476	NC_133176.1	61821811	61843320	553512	-
NC_133176.1	61993686	61993905	cgi477	NC_133176.1	61988287	62015395	137493795	+
NC_133176.1	61993686	61993905	cgi477	NC_133176.1	61992967	62004750	567528	-
NC_133176.1	62018265	62018614	cgi478	NC_133176.1	62017111	62026826	100334775	-
NC_133176.1	62084498	62084819	cgi479	NC_133176.1	62049851	62110189	101884937	+
NC_133176.1	62092666	62092966	cgi480	NC_133176.1	62049851	62110189	101884937	+
NC_133176.1	62106299	62107091	cgi481	NC_133176.1	62049851	62110189	101884937	+
NC_133176.1	62134459	62134919	cgi482	NC_133176.1	62114970	62139873	103909543	+
NC_133176.1	62177773	62178170	cgi483	NC_133176.1	62175884	62187699	791158	+
NC_133176.1	62183864	62184089	cgi484	NC_133176.1	62175884	62187699	791158	+
NC_133176.1	62192956	62193163	cgi485	NC_133176.1	62190350	62217234	406525	-
NC_133176.1	62214938	62215323	cgi486	NC_133176.1	62190350	62217234	406525	-
NC_133176.1	62214938	62215323	cgi486	NC_133176.1	62213304	62270913	108179043	+
NC_133176.1	62276359	62276667	cgi487	NC_133176.1	62271962	62293669	100331568	-
NC_133176.1	62279489	62279831	cgi488	NC_133176.1	62271962	62293669	100331568	-
NC_133176.1	62295944	62296897	cgi489	NC_133176.1	62281488	62324903	137494316	+
NC_133176.1	62328600	62328872	cgi490	NC_133176.1	62306459	62330829	394116	-
NC_133176.1	62328600	62328872	cgi490	NC_133176.1	62328526	62335663	393721	+
NC_133176.1	62330472	62330794	cgi491	NC_133176.1	62306459	62330829	394116	-
NC_133176.1	62330472	62330794	cgi491	NC_133176.1	62328526	62335663	393721	+
NC_133176.1	62445066	62445313	cgi492	NC_133176.1	62443036	62447282	100538113	-
NC_133176.1	62445066	62445313	cgi492	NC_133176.1	62443307	62453835	556363	+
NC_133176.1	62457261	62457540	cgi493	NC_133176.1	62451597	62465742	100007591	+
NC_133176.1	62471059	62471278	cgi494	NC_133176.1	62465742	62474423	335078	-
NC_133176.1	62489370	62489658	cgi495	NC_133176.1	62473151	62491556	100007608	-
NC_133176.1	62504673	62504920	cgi496	NC_133176.1	62493131	62518181	567956	-
NC_133176.1	62515786	62516256	cgi497	NC_133176.1	62493131	62518181	567956	-
NC_133176.1	62529436	62529981	cgi498	NC_133176.1	62518050	62536618	406500	-
NC_133176.1	62533984	62534253	cgi499	NC_133176.1	62518050	62536618	406500	-
NC_133176.1	62544951	62545221	cgi500	NC_133176.1	62534778	62545301	393456	-
NC_133176.1	62544951	62545221	cgi500	NC_133176.1	62543919	62553638	406544	-
NC_133176.1	62595790	62596058	cgi501	NC_133176.1	62593825	62605413	393761	+
NC_133176.1	62611225	62611458	cgi502	NC_133176.1	62606043	62617829	100330433	-
NC_133176.1	62615392	62615850	cgi503	NC_133176.1	62606043	62617829	100330433	-
NC_133176.1	62615392	62615850	cgi503	NC_133176.1	62612690	62616313	141375490	+
NC_133176.1	62615392	62615850	cgi503	NC_133176.1	62614741	62626609	791461	+
NC_133176.1	62623448	62623766	cgi504	NC_133176.1	62614741	62626609	791461	+
NC_133176.1	62635739	62636112	cgi505	NC_133176.1	62628679	62637857	108190785	-
NC_133176.1	62635739	62636112	cgi505	NC_133176.1	62633959	62642152	553667	+
NC_133176.1	62640795	62641383	cgi506	NC_133176.1	62633959	62642152	553667	+
NC_133176.1	62644624	62644984	cgi507	NC_133176.1	62642682	62648705	402955	+
NC_133176.1	62654278	62654529	cgi508	NC_133176.1	62647490	62673529	137495371	+
NC_133176.1	62888422	62889262	cgi510	NC_133176.1	62880391	62889487	402928	+
NC_133176.1	62916734	62916939	cgi511	NC_133176.1	62891934	62920260	557935	-
NC_133176.1	62920174	62921388	cgi512	NC_133176.1	62891934	62920260	557935	-
NC_133176.1	62920174	62921388	cgi512	NC_133176.1	62919201	62924965	406570	-
NC_133176.1	62922867	62923176	cgi513	NC_133176.1	62919201	62924965	406570	-
NC_133176.1	62931607	62931870	cgi514	NC_133176.1	62924786	62935079	141375499	+
NC_133176.1	62936063	62936283	cgi515	NC_133176.1	62934156	62940497	403007	+
NC_133176.1	62937101	62938047	cgi516	NC_133176.1	62934156	62940497	403007	+
NC_133176.1	62939559	62939811	cgi517	NC_133176.1	62934156	62940497	403007	+
NC_133176.1	62940366	62940669	cgi518	NC_133176.1	62934156	62940497	403007	+
NC_133176.1	62983457	62983809	cgi520	NC_133176.1	62981496	62992340	394013	+
NC_133176.1	62996691	62997154	cgi521	NC_133176.1	62993209	63001230	751732	-
NC_133176.1	63019070	63019296	cgi522	NC_133176.1	63017333	63028003	101884693	+
NC_133176.1	63020090	63020304	cgi523	NC_133176.1	63017333	63028003	101884693	+
NC_133176.1	63020920	63021134	cgi524	NC_133176.1	63017333	63028003	101884693	+
NC_133176.1	63021750	63021964	cgi525	NC_133176.1	63017333	63028003	101884693	+
NC_133176.1	63022580	63022794	cgi526	NC_133176.1	63017333	63028003	101884693	+
NC_133176.1	63022580	63022794	cgi526	NC_133176.1	63022313	63036318	141375500	+
NC_133176.1	63023410	63023624	cgi527	NC_133176.1	63017333	63028003	101884693	+
NC_133176.1	63023410	63023624	cgi527	NC_133176.1	63022313	63036318	141375500	+
NC_133176.1	63024240	63024454	cgi528	NC_133176.1	63017333	63028003	101884693	+
NC_133176.1	63024240	63024454	cgi528	NC_133176.1	63022313	63036318	141375500	+
NC_133176.1	63025070	63025284	cgi529	NC_133176.1	63017333	63028003	101884693	+
NC_133176.1	63025070	63025284	cgi529	NC_133176.1	63022313	63036318	141375500	+
NC_133176.1	63025900	63026114	cgi530	NC_133176.1	63017333	63028003	101884693	+
NC_133176.1	63025900	63026114	cgi530	NC_133176.1	63022313	63036318	141375500	+
NC_133176.1	63026730	63026944	cgi531	NC_133176.1	63017333	63028003	101884693	+
NC_133176.1	63026730	63026944	cgi531	NC_133176.1	63022313	63036318	141375500	+
NC_133176.1	63027560	63027774	cgi532	NC_133176.1	63017333	63028003	101884693	+
NC_133176.1	63027560	63027774	cgi532	NC_133176.1	63022313	63036318	141375500	+
NC_133176.1	63028390	63028604	cgi533	NC_133176.1	63022313	63036318	141375500	+
NC_133176.1	63029220	63029434	cgi534	NC_133176.1	63022313	63036318	141375500	+
NC_133176.1	63030050	63030264	cgi535	NC_133176.1	63022313	63036318	141375500	+
NC_133176.1	63030880	63031094	cgi536	NC_133176.1	63022313	63036318	141375500	+
NC_133176.1	63031710	63031924	cgi537	NC_133176.1	63022313	63036318	141375500	+
NC_133176.1	63032540	63032754	cgi538	NC_133176.1	63022313	63036318	141375500	+
NC_133176.1	63033370	63033584	cgi539	NC_133176.1	63022313	63036318	141375500	+
NC_133176.1	63034200	63034414	cgi540	NC_133176.1	63022313	63036318	141375500	+
NC_133176.1	63035030	63035244	cgi541	NC_133176.1	63022313	63036318	141375500	+
NC_133176.1	63035860	63036074	cgi542	NC_133176.1	63022313	63036318	141375500	+
